wl	0	1	3	5	7	10	15	20	30
497.2342	0.115199778	0.077740331	0.165956467	0.321689021	0.42061238	0.502067798	0.672629251	0.764722585	0.854575222
494.503	0.131896639	0.068305541	0.147900569	0.248963411	0.388337508	0.418592409	0.669740326	0.791680599	0.917219621
491.8017	0.135125468	0.059590087	0.125465487	0.21030667	0.33836082	0.332093331	0.607840703	0.7456792	0.904279617
489.1297	0.119046334	0.051994734	0.107616732	0.20676816	0.284720789	0.303713049	0.512194191	0.63983888	0.800328864
486.4865	0.090226126	0.046097295	0.099205855	0.198473176	0.24247243	0.298522716	0.424055567	0.529090557	0.668685297
483.8718	0.062454219	0.042021686	0.098874393	0.169979343	0.219370544	0.266424495	0.365935297	0.450713061	0.566501791
481.2851	0.047291068	0.039969712	0.10247563	0.145790574	0.21452688	0.218206925	0.339871862	0.412781467	0.512358259
478.7258	0.048182214	0.040016262	0.105565249	0.141619775	0.219343108	0.19012988	0.335165495	0.404502401	0.497982155
476.1936	0.060028446	0.04196253	0.105071308	0.143143842	0.221644065	0.182175932	0.335908038	0.406048106	0.500700243
473.6806	0.071751295	0.045620493	0.099485231	0.137456102	0.212406022	0.172675971	0.326877805	0.397059112	0.493412981
471.2014	0.07344607	0.050663973	0.089101749	0.137915411	0.190916742	0.164991247	0.300155307	0.366251585	0.458486147
468.748	0.062536233	0.056529787	0.077570016	0.158007024	0.16428845	0.182138266	0.259706861	0.317873265	0.399484775
466.32	0.045201739	0.06277815	0.07080658	0.180495991	0.143188605	0.219774055	0.219384102	0.268465905	0.337510001
463.917	0.031529406	0.068791561	0.073132728	0.174945668	0.135722335	0.235673076	0.195073093	0.236737415	0.296019495
461.5387	0.028603123	0.073952076	0.082899277	0.142483603	0.143170303	0.20513222	0.194866505	0.232830046	0.287446038
459.1846	0.037079348	0.077869155	0.0921276	0.111655509	0.158395936	0.158646869	0.21349011	0.252138397	0.30749862
456.8545	0.050569895	0.07996401	0.09191839	0.096891475	0.16803083	0.130079366	0.232097998	0.274289837	0.333355938
454.5478	0.059846713	0.080087224	0.081157116	0.090246408	0.161555097	0.118851401	0.22989987	0.274130031	0.334977848
452.2643	0.058447613	0.078222672	0.068207362	0.083514718	0.140840075	0.109427902	0.203178519	0.244886537	0.302090182
449.9969	0.047103396	0.074303443	0.06366261	0.078552946	0.1201137	0.098818628	0.17059072	0.206442201	0.256574265
447.7589	0.032905569	0.068760723	0.070905453	0.075625368	0.114075118	0.092164212	0.154971	0.185766381	0.230261559
445.5429	0.02406295	0.061933723	0.082969134	0.071064482	0.126400271	0.086782542	0.165471689	0.195236586	0.238719143
443.3488	0.025038357	0.054368578	0.088397718	0.070620603	0.146477107	0.079954683	0.191411481	0.224624728	0.272143338
441.1762	0.034074265	0.046596394	0.081405041	0.087171583	0.155744209	0.083147011	0.20879683	0.246693464	0.299891335
439.0248	0.044514848	0.039108452	0.06737044	0.11717812	0.144031714	0.108273214	0.199996863	0.239077643	0.293666361
436.8942	0.049024884	0.032376115	0.056640205	0.132931698	0.119161502	0.142064379	0.170558181	0.205967565	0.256231341
434.7843	0.044045734	0.026790356	0.054868899	0.115173495	0.098794965	0.150393376	0.14205548	0.172273991	0.216417025
432.6946	0.032449864	0.022548467	0.059216726	0.082856413	0.09394608	0.122911804	0.13054342	0.157593744	0.198149044
430.6249	0.021119158	0.019982525	0.062133517	0.066079816	0.101577333	0.089547192	0.135693339	0.162792655	0.203481865
428.5688	0.0163801	0.019086496	0.059083992	0.06943478	0.108896505	0.0774058	0.14436098	0.172896793	0.215622742
426.5383	0.02023147	0.019749807	0.052105977	0.075929909	0.105463805	0.082504216	0.142702131	0.171517501	0.214721501
424.527	0.029594922	0.021959145	0.04674982	0.075610807	0.092882142	0.085277266	0.129100701	0.155902274	0.19656498
422.5345	0.037989791	0.02519775	0.045559741	0.075883426	0.081577959	0.080292378	0.113705901	0.137685581	0.174648297
420.5607	0.039619964	0.029356649	0.046403002	0.082248043	0.079541512	0.079535645	0.107127437	0.129392151	0.163989697
418.6052	0.033377038	0.033821198	0.045130727	0.08597972	0.08534553	0.089221077	0.110728358	0.132917816	0.167364736
416.6678	0.023189399	0.038194511	0.040211496	0.077620073	0.091046177	0.099488567	0.117498256	0.140319127	0.175413341
414.7482	0.015395342	0.042081282	0.033896214	0.062146272	0.090227722	0.097831572	0.118914736	0.141732539	0.176278741
412.8463	0.014434227	0.044858795	0.02910908	0.051454027	0.083769282	0.084422785	0.113141841	0.134792519	0.167140982
410.9617	0.020550581	0.04624625	0.026829354	0.049618273	0.077897951	0.068377386	0.105464364	0.125692653	0.155429105
409.0887	0.029378403	0.046052916	0.02554674	0.051579877	0.076341832	0.057185355	0.10191263	0.121451339	0.149645126
407.2382	0.035154305	0.04399972	0.023790164	0.051110166	0.077685822	0.054622951	0.103811798	0.123497553	0.151370129
405.4044	0.034007447	0.040337708	0.021909625	0.046304599	0.077713094	0.061490864	0.107170679	0.12723764	0.155061569
403.5869	0.026964123	0.03530718	0.020896377	0.039127183	0.073879149	0.072461281	0.107322164	0.127381827	0.154259345
401.7858	0.018581154	0.029156932	0.020790352	0.033596193	0.067642072	0.076876299	0.102861769	0.12238116	0.147490421
400.0006	0.014495835	0.0225057	0.020414716	0.032140387	0.06145661	0.068975865	0.096242693	0.115119195	0.138517907
398.2312	0.016912357	0.015794456	0.018783645	0.033322457	0.056514882	0.055174417	0.090647715	0.109116656	0.131559701
396.4774	0.024504029	0.009667279	0.016706417	0.033422168	0.051924357	0.045474783	0.08703475	0.105389695	0.127461468
394.739	0.032694122	0.004675824	0.015898809	0.031450285	0.047157047	0.042122549	0.083951946	0.102216389	0.123802057
393.0107	0.036903273	0.001378585	0.016682469	0.029814629	0.042522502	0.040473431	0.079037942	0.096903703	0.117555166
391.3025	0.035734011	0	0.017879829	0.03031113	0.039127498	0.037818187	0.071709532	0.088715017	0.108192186
389.609	0.031878524	0.000909334	0.018364955	0.032387366	0.037257554	0.036400024	0.063464169	0.07931655	0.097869
387.9302	0.030519821	0.004402468	0.018907477	0.035917592	0.036630505	0.038231346	0.05707783	0.071712681	0.089849832
386.2658	0.036234639	0.010433664	0.021348067	0.04232758	0.037053998	0.042287378	0.054374805	0.068031649	0.086234406
384.6156	0.050865063	0.018987275	0.025852563	0.052256855	0.038271018	0.047602053	0.054654719	0.067826067	0.086227345
382.9794	0.073197751	0.030031797	0.029903092	0.06448732	0.039354695	0.055383004	0.055010085	0.068065291	0.086700264
381.3571	0.100555048	0.043085383	0.031277341	0.07767052	0.038887409	0.065714008	0.052659974	0.065591148	0.084465738
379.7485	0.130996172	0.057745129	0.032946104	0.089756024	0.037986686	0.074762941	0.048426524	0.060898892	0.080150538
378.1534	0.164749435	0.073541915	0.043485123	0.096754453	0.042324678	0.078487326	0.047988197	0.059754397	0.079655502
376.5669	0.203289242	0.089788841	0.071306361	0.096445152	0.060222498	0.077785424	0.059023201	0.07029564	0.091280878
374.9984	0.246505686	0.105654457	0.116109267	0.094752418	0.096119563	0.077482073	0.085670499	0.097182862	0.119693535
373.4429	0.289304723	0.120334197	0.163401794	0.101886616	0.143363315	0.081290549	0.123445911	0.135990806	0.160059395
371.9002	0.320625812	0.132959466	0.189109957	0.120270636	0.182500164	0.088458067	0.157934018	0.171748043	0.196372171
370.3702	0.327284667	0.142748251	0.17861773	0.140191234	0.191827516	0.095558191	0.171525123	0.185887861	0.208887228
368.8528	0.30255607	0.149137483	0.142727853	0.150805769	0.167075303	0.100082557	0.157160305	0.170719789	0.190043736
367.3477	0.252407501	0.151793896	0.107465457	0.152264979	0.127066989	0.103218165	0.125481816	0.13724679	0.152429922
365.8549	0.192657184	0.150523557	0.092436597	0.151993845	0.096962878	0.108609803	0.095817952	0.10557906	0.117739626
364.3741	0.140069396	0.145618587	0.100492799	0.152471819	0.090602843	0.117497847	0.082621893	0.090769935	0.101522527
362.9053	0.105141858	0.137505736	0.119565038	0.14884672	0.105536846	0.125320902	0.088976193	0.096316953	0.107039833
361.4439	0.089758975	0.126847345	0.131791864	0.137593616	0.127597304	0.12510573	0.107610989	0.115165118	0.126730589
359.9986	0.088221893	0.114525091	0.126785447	0.12074789	0.141130535	0.114924955	0.126040279	0.134859736	0.147453167
358.5648	0.090627268	0.101271472	0.108167359	0.102932613	0.139100989	0.099881952	0.133963645	0.144551085	0.157673719
357.1424	0.087956223	0.087948318	0.086915136	0.087206728	0.125135562	0.085831497	0.128669871	0.140562121	0.153155051
355.7312	0.076926256	0.075226226	0.071087141	0.074641901	0.107224763	0.074408838	0.114777381	0.126717411	0.137691165
354.3311	0.061189878	0.063677419	0.061718732	0.065271243	0.091021808	0.064826253	0.099061473	0.1099464	0.118664894
352.942	0.047901059	0.053745356	0.055715459	0.058221156	0.0785118	0.057164669	0.086151489	0.095700848	0.102336889
351.5637	0.042617101	0.045721097	0.050270686	0.052577689	0.069743268	0.051809646	0.077395134	0.086136158	0.091542515
350.1962	0.046045079	0.039643062	0.044939158	0.047947574	0.064000422	0.04777719	0.071778147	0.0803844	0.085537478
348.8352	0.053643326	0.035598497	0.040588665	0.044109288	0.059981601	0.043690609	0.067470438	0.076243984	0.081616594
347.4888	0.058552948	0.033415829	0.037376095	0.040638785	0.055872922	0.039771831	0.063027212	0.071700979	0.077161646
346.1527	0.055906494	0.032815643	0.034620292	0.03778805	0.05072323	0.037215137	0.058198338	0.066418528	0.07163583
344.8268	0.046030311	0.033535451	0.03165218	0.036103294	0.04534764	0.035832469	0.05355499	0.061363257	0.066370518
343.5111	0.034088741	0.035171793	0.028771187	0.035056784	0.041444383	0.034112598	0.049898376	0.057623925	0.062892878
342.2054	0.026466835	0.037238822	0.026622035	0.033291	0.03960102	0.031625986	0.047298815	0.055179857	0.061095686
340.9095	0.026735398	0.039464332	0.02525665	0.030655074	0.038415514	0.029161721	0.04501439	0.052871025	0.059314366
339.6235	0.033568097	0.041373391	0.024028015	0.028580044	0.03607356	0.027355518	0.042157693	0.049565686	0.056059178
338.3471	0.041700426	0.042674096	0.022349232	0.027926838	0.032242232	0.025903748	0.038559892	0.045335155	0.051435206
337.0803	0.044956058	0.043072119	0.020291638	0.027280337	0.028468496	0.024418077	0.034849478	0.041109457	0.046842125
335.8191	0.040463996	0.04251097	0.018563152	0.025692508	0.026378288	0.022993194	0.03172629	0.037710154	0.043334296
334.5711	0.030539073	0.040784329	0.017608174	0.024227462	0.025758182	0.021828117	0.029337404	0.034994159	0.04050979
333.3324	0.020929272	0.038215749	0.017012961	0.023761626	0.024800539	0.020773313	0.02704833	0.032069328	0.037023976
332.1027	0.017168439	0.034813314	0.016185908	0.023433586	0.022400705	0.01976711	0.024367877	0.028488723	0.032378625
330.8821	0.021007516	0.030922104	0.014905505	0.022128504	0.019352486	0.018919846	0.021458665	0.024768825	0.027448321
329.6705	0.029505972	0.026691271	0.013670452	0.020794846	0.01753838	0.01820651	0.019030833	0.021814958	0.023573823
328.4677	0.036709526	0.022684648	0.013028904	0.020293098	0.017548522	0.017454679	0.017503956	0.01995465	0.021003359
327.2736	0.037485486	0.019057038	0.012906832	0.020080162	0.018051488	0.016850413	0.016617027	0.01860961	0.018822189
326.0882	0.030837311	0.01615715	0.012789204	0.019134914	0.017459553	0.016521043	0.015794733	0.017133442	0.016176751
324.9113	0.020857293	0.014133738	0.012338748	0.018087414	0.015812443	0.016290245	0.014855914	0.015573013	0.013333252
323.7395	0.01356589	0.013210578	0.011713345	0.017822797	0.014655617	0.01592355	0.014128751	0.014558767	0.011374162
322.5795	0.013311651	0.0133915	0.011366512	0.017739079	0.01517889	0.015536212	0.014101053	0.014563362	0.010895599
321.4278	0.019935488	0.014607466	0.01147167	0.016866495	0.016670203	0.015380595	0.014693521	0.015237173	0.011303692
320.2842	0.028938685	0.016940428	0.011691476	0.015842712	0.017393103	0.015172306	0.015402793	0.015837989	0.011497501
319.1488	0.034188935	0.019939038	0.011576098	0.015576703	0.016567524	0.01473234	0.015767627	0.016046491	0.011133016
318.0215	0.031969567	0.023419092	0.011062196	0.015569005	0.015332172	0.014270828	0.015861511	0.016206364	0.011021887
316.902	0.023425555	0.02710153	0.010602591	0.014655463	0.01530781	0.01387938	0.016151179	0.016899578	0.011963723
315.7904	0.013903842	0.03058294	0.010437031	0.013698246	0.016555324	0.013469415	0.016835504	0.018055839	0.013719658
314.6866	0.009127927	0.03357712	0.010456351	0.01346047	0.017390414	0.012800821	0.01745027	0.018940502	0.015162412
313.5904	0.011870372	0.035734796	0.01022875	0.013450611	0.016572205	0.012101625	0.017554995	0.019096427	0.015598164
312.4987	0.020081642	0.036886664	0.009602194	0.012639486	0.014635946	0.011470409	0.017021597	0.018646588	0.01545879
311.4177	0.028256205	0.036818518	0.008806329	0.011726373	0.013296284	0.010809737	0.016217993	0.01816009	0.01564524
310.3441	0.03078789	0.035606021	0.008163466	0.011542143	0.013317907	0.009960279	0.015517774	0.017863872	0.016322394
309.278	0.025768036	0.033223516	0.007781459	0.011480894	0.01361527	0.009016399	0.014786595	0.017365407	0.016730728
308.2192	0.016162464	0.029960168	0.007380776	0.010806354	0.012603594	0.00830017	0.013656714	0.016069516	0.01592287
307.1675	0.007938499	0.025919854	0.006680154	0.009957876	0.010104763	0.007660715	0.01187769	0.013993833	0.014017232
306.1231	0.006054029	0.021581143	0.005735797	0.009775805	0.007663245	0.006816226	0.009759274	0.011692989	0.011975884
305.0857	0.011471304	0.017192172	0.004930448	0.009875036	0.006696854	0.005987444	0.007720669	0.009672226	0.010417982
304.0553	0.020624359	0.013129337	0.004384524	0.009265704	0.006700641	0.005443617	0.005953346	0.007737344	0.008934497
303.0288	0.027425346	0.009614502	0.004034205	0.008398347	0.006133501	0.004954102	0.004207551	0.005519586	0.006704517
302.0122	0.027172243	0.007033474	0.003577573	0.00826471	0.004104647	0.004358017	0.002181791	0.002781005	0.00344778
301.0025	0.019753155	0.005570767	0.002888148	0.008398497	0.001670209	0.003819259	0	0	0
